Population	TraitID	TraitName	Chromosome	Position	LeftMarker	RightMarker	LOD
Mo17	1	F2_MLA	3	175.74	3_196441027	3_197364541	0.029
Mo17	1	F2_MLA	3	176.74	3_197364541	3_197375672	0.0446
Mo17	1	F2_MLA	3	177.74	3_197364541	3_197375672	0.0447
Mo17	1	F2_MLA	3	178.74	3_197364541	3_197375672	0.045
Mo17	1	F2_MLA	3	179.74	3_197364541	3_197375672	0.0453
Mo17	1	F2_MLA	3	180.74	3_197364541	3_197375672	0.0458
Mo17	1	F2_MLA	3	181.74	3_197364541	3_197375672	0.0464
Mo17	1	F2_MLA	3	182.74	3_197364541	3_197375672	0.047
Mo17	1	F2_MLA	3	183.74	3_197364541	3_197375672	0.0478
Mo17	1	F2_MLA	3	184.74	3_197364541	3_197375672	0.0487
Mo17	1	F2_MLA	3	185.74	3_197364541	3_197375672	0.0496
Mo17	1	F2_MLA	3	186.74	3_197364541	3_197375672	0.0507
Mo17	1	F2_MLA	3	187.74	3_197375672	3_198216741	0.0475
Mo17	1	F2_MLA	3	188.74	3_197375672	3_198216741	0.0428
Mo17	1	F2_MLA	3	189.74	3_197375672	3_198216741	0.0383
Mo17	1	F2_MLA	3	190.74	3_198216741	3_198387168	0.0374
Mo17	1	F2_MLA	3	191.74	3_199479790	3_199621432	0.0436
Mo17	1	F2_MLA	3	192.74	3_200876932	3_201176535	0.0753
Mo17	1	F2_MLA	3	193.74	3_201190036	3_201192416	0.1675
Mo17	1	F2_MLA	3	194.74	3_201190036	3_201192416	0.163
Mo17	1	F2_MLA	3	195.74	3_201190036	3_201192416	0.1587
Mo17	1	F2_MLA	3	196.74	3_201190036	3_201192416	0.1548
Mo17	1	F2_MLA	3	197.74	3_201192416	3_202114569	0.1714
Mo17	1	F2_MLA	3	198.74	3_206943368	3_207147899	0.1471
Mo17	1	F2_MLA	3	199.74	3_207147899	3_207179539	0.1686
Mo17	1	F2_MLA	3	200.74	3_208046277	3_208904952	0.1431
Mo17	1	F2_MLA	3	201.74	3_208046277	3_208904952	0.1452
Mo17	1	F2_MLA	3	202.74	3_215079568	3_215079608	0.11
Mo17	1	F2_MLA	3	203.74	3_215079608	3_215079609	0.0942
Mo17	1	F2_MLA	3	204.74	3_215079608	3_215079609	0.0809
Mo17	1	F2_MLA	3	205.74	3_215079609	3_215088428	0.0634
Mo17	1	F2_MLA	3	206.74	3_215079609	3_215088428	0.054
Mo17	1	F2_MLA	3	207.74	3_215079609	3_215088428	0.077
Mo17	1	F2_MLA	3	208.74	3_215088428	3_215088533	0.0748
Mo17	1	F2_MLA	3	209.74	3_215088631	3_215088638	0.0654
Mo17	1	F2_MLA	3	210.74	3_215088638	3_215088951	0.0748
Mo17	1	F2_MLA	3	211.74	3_215088638	3_215088951	0.0853
Mo17	1	F2_MLA	3	212.74	3_215088951	3_215216844	3.6167
Mo17	1	F2_MLA	3	213.74	3_215088951	3_215216844	4.0265
Mo17	1	F2_MLA	3	214.74	3_215088951	3_215216844	4.3967
Mo17	1	F2_MLA	3	215.74	3_215088951	3_215216844	4.7079
Mo17	1	F2_MLA	3	216.74	3_215088951	3_215216844	4.952
Mo17	1	F2_MLA	3	217.74	3_215216851	3_215380605	0.0356
Mo17	1	F2_MLA	3	218.74	3_215380605	3_216528161	0.0111
Mo17	1	F2_MLA	3	219.74	3_216594104	3_216877961	0.1145
Mo17	1	F2_MLA	3	220.74	3_216877961	3_216948450	0.142
Mo17	1	F2_MLA	3	221.74	3_217140178	3_217655840	0.0898
Mo17	1	F2_MLA	3	222.74	3_217140178	3_217655840	0.0905
Mo17	1	F2_MLA	3	223.74	3_217140178	3_217655840	0.0912
Mo17	1	F2_MLA	3	224.74	3_217140178	3_217655840	0.092
Mo17	1	F2_MLA	3	225.74	3_217140178	3_217655840	0.0927
Mo17	1	F2_MLA	3	226.74	3_217140178	3_217655840	0.0934
Mo17	1	F2_MLA	3	227.74	3_217140178	3_217655840	0.0942
Mo17	1	F2_MLA	3	228.74	3_217140178	3_217655840	0.0949
Mo17	1	F2_MLA	3	229.74	3_217140178	3_217655840	0.0956
Mo17	1	F2_MLA	3	230.74	3_217140178	3_217655840	0.0964
Mo17	1	F2_MLA	3	231.74	3_217655840	3_217657855	0.0952
Mo17	1	F2_MLA	3	232.74	3_217695192	3_217879361	0.0753
Mo17	1	F2_MLA	3	233.74	3_218184785	3_218184803	0.0652
Mo17	1	F2_MLA	3	234.74	3_218266369	3_218771979	0.0482
Mo17	1	F2_MLA	3	235.74	3_218835218	3_218837042	0.0891
Mo17	1	F2_MLA	3	236.74	3_218835218	3_218837042	0.0896
Mo17	1	F2_MLA	3	237.74	3_218835218	3_218837042	0.0902
Mo17	1	F2_MLA	3	238.74	3_218835218	3_218837042	0.0909
Mo17	1	F2_MLA	3	239.74	3_218835218	3_218837042	0.0916
Mo17	1	F2_MLA	3	240.74	3_218835218	3_218837042	0.0923
Mo17	1	F2_MLA	3	241.74	3_218835218	3_218837042	0.0931
Mo17	1	F2_MLA	3	242.74	3_218835218	3_218837042	0.0939
Mo17	1	F2_MLA	3	243.74	3_218835218	3_218837042	0.0947
Mo17	1	F2_MLA	3	244.74	3_218835218	3_218837042	0.0956
Mo17	1	F2_MLA	3	245.74	3_218835218	3_218837042	0.0965
Mo17	1	F2_MLA	3	246.74	3_218835218	3_218837042	0.0975
Mo17	1	F2_MLA	3	247.74	3_218835218	3_218837042	0.0985
Mo17	1	F2_MLA	3	248.74	3_218837042	3_219425282	0.1
Mo17	1	F2_MLA	3	249.74	3_219771529	3_219780542	0.0534
Mo17	1	F2_MLA	3	250.74	3_219831542	3_219844220	0.0305
Mo17	1	F2_MLA	3	251.74	3_219844220	3_219855679	0.035
Mo17	1	F2_MLA	3	252.74	3_220704254	3_223306061	0.0347
Mo17	1	F2_MLA	3	253.74	3_223306061	3_229205579	0.0141
Mo17	1	F2_MLA	3	254.74	3_229205579	3_230905914	0.1996
Mo17	1	F2_MLA	3	255.74	3_230905914	3_230905918	0.2872
Mo17	1	F2_MLA	3	256.74	3_230905914	3_230905918	0.2761
Mo17	1	F2_MLA	4	0	4_6110119	4_6438796	1.0895
Mo17	1	F2_MLA	4	1	4_6438796	4_6438802	0.853
Mo17	1	F2_MLA	4	2	4_9485623	4_10804302	1.4936
Mo17	1	F2_MLA	4	3	4_9485623	4_10804302	1.4006
Mo17	1	F2_MLA	4	4	4_9485623	4_10804302	1.2855
Mo17	1	F2_MLA	4	5	4_10804302	4_14858986	1.4417
Mo17	1	F2_MLA	4	6	4_14858986	4_16213189	1.7231
Mo17	1	F2_MLA	4	7	4_16213189	4_17978382	1.4129
Mo17	1	F2_MLA	4	8	4_17978382	4_17978421	1.361
Mo17	1	F2_MLA	4	9	4_17978382	4_17978421	1.3405
Mo17	1	F2_MLA	4	10	4_17978421	4_17978482	1.1983
Mo17	1	F2_MLA	4	11	4_17978482	4_17978514	0.9133
Mo17	1	F2_MLA	4	12	4_17978482	4_17978514	0.7087
Mo17	1	F2_MLA	4	13	4_17978482	4_17978514	0.5238
Mo17	1	F2_MLA	4	14	4_17978514	4_18574344	0.3895
Mo17	1	F2_MLA	4	15	4_17978514	4_18574344	0.328
Mo17	1	F2_MLA	4	16	4_17978514	4_18574344	0.2718
Mo17	1	F2_MLA	4	17	4_17978514	4_18574344	0.2282
Mo17	1	F2_MLA	4	18	4_18911790	4_20513715	0.1775
Mo17	1	F2_MLA	4	19	4_20513715	4_21136536	0.136
Mo17	1	F2_MLA	4	20	4_21136536	4_22981175	0.1372
Mo17	1	F2_MLA	4	21	4_21136536	4_22981175	0.2305
Mo17	1	F2_MLA	4	22	4_21136536	4_22981175	0.3834
Mo17	1	F2_MLA	4	23	4_22981175	4_22981182	0.3906
Mo17	1	F2_MLA	4	24	4_22981182	4_25464678	0.2991
Mo17	1	F2_MLA	4	25	4_25464678	4_29898525	0.4331
Mo17	1	F2_MLA	4	26	4_29898525	4_29898556	0.5005
Mo17	1	F2_MLA	4	27	4_29898556	4_29898557	0.3789
Mo17	1	F2_MLA	4	28	4_29898557	4_30427305	0.2552
Mo17	1	F2_MLA	4	29	4_29898557	4_30427305	0.1501
Mo17	1	F2_MLA	4	30	4_30427305	4_30473933	0.1672
Mo17	1	F2_MLA	4	31	4_31831030	4_34082511	0.3296
Mo17	1	F2_MLA	4	32	4_35809092	4_36765526	0.3356
Mo17	1	F2_MLA	4	33	4_36765526	4_66559311	0.5191
Mo17	1	F2_MLA	4	34	4_68404795	4_68404823	0.4866
Mo17	1	F2_MLA	4	35	4_68404823	4_68461343	0.5214
Mo17	1	F2_MLA	4	36	4_68461369	4_68517248	0.5486
Mo17	1	F2_MLA	4	37	4_68647280	4_73773484	0.5767
Mo17	1	F2_MLA	4	38	4_75088128	4_83198325	0.6189
Mo17	1	F2_MLA	4	39	4_83887105	4_90084273	0.5016
Mo17	1	F2_MLA	4	40	4_90797095	4_91395782	0.3899
Mo17	1	F2_MLA	4	41	4_91395782	4_106793360	0.247
Mo17	1	F2_MLA	4	42	4_128817901	4_128857214	0.2603
Mo17	1	F2_MLA	4	43	4_130031697	4_130960787	0.4143
Mo17	1	F2_MLA	4	44	4_130031697	4_130960787	0.5088
Mo17	1	F2_MLA	4	45	4_130960792	4_130960812	0.5235
Mo17	1	F2_MLA	4	46	4_130960813	4_131766558	0.551
Mo17	1	F2_MLA	4	47	4_130960813	4_131766558	0.5324
Mo17	1	F2_MLA	4	48	4_130960813	4_131766558	0.5096
Mo17	1	F2_MLA	4	49	4_130960813	4_131766558	0.4945
Mo17	1	F2_MLA	4	50	4_131766558	4_132212910	0.493
Mo17	1	F2_MLA	4	51	4_131766558	4_132212910	0.4931
Mo17	1	F2_MLA	4	52	4_131766558	4_132212910	0.4922
Mo17	1	F2_MLA	4	53	4_131766558	4_132212910	0.4902
Mo17	1	F2_MLA	4	54	4_132212910	4_132935305	0.4512
Mo17	1	F2_MLA	4	55	4_133105387	4_133253103	0.4274
Mo17	1	F2_MLA	4	56	4_133662368	4_143084675	0.4758
Mo17	1	F2_MLA	4	57	4_143084683	4_143377541	0.2096
Mo17	1	F2_MLA	4	58	4_150268115	4_150409296	0.1928
Mo17	1	F2_MLA	4	59	4_150813786	4_173719478	0.236
Mo17	1	F2_MLA	4	60	4_150813786	4_173719478	0.1656
Mo17	1	F2_MLA	4	61	4_173719478	4_173719484	0.1338
Mo17	1	F2_MLA	4	62	4_173719478	4_173719484	0.1753
Mo17	1	F2_MLA	4	63	4_175138284	4_175223274	0.1747
Mo17	1	F2_MLA	4	64	4_175223274	4_175273393	0.2462
Mo17	1	F2_MLA	4	65	4_175223274	4_175273393	0.3854
Mo17	1	F2_MLA	4	66	4_175223274	4_175273393	0.5442
Mo17	1	F2_MLA	4	67	4_175273393	4_175739782	0.4605
Mo17	1	F2_MLA	4	68	4_175739782	4_176502289	0.3883
Mo17	1	F2_MLA	4	69	4_176502289	4_176654055	0.4638
Mo17	1	F2_MLA	4	70	4_176502289	4_176654055	0.4476
Mo17	1	F2_MLA	4	71	4_176654055	4_176654109	0.3911
Mo17	1	F2_MLA	4	72	4_176809406	4_176809420	0.3651
Mo17	1	F2_MLA	4	73	4_176809421	4_177439323	0.4518
Mo17	1	F2_MLA	4	74	4_177439323	4_184783215	0.572
Mo17	1	F2_MLA	4	75	4_177439323	4_184783215	0.4276
Mo17	1	F2_MLA	4	76	4_186836950	4_187417767	0.4661
Mo17	1	F2_MLA	4	77	4_186836950	4_187417767	0.5696
Mo17	1	F2_MLA	4	78	4_186836950	4_187417767	0.6662
Mo17	1	F2_MLA	4	79	4_187417780	4_188210319	0.4686
Mo17	1	F2_MLA	4	80	4_187417780	4_188210319	0.4418
Mo17	1	F2_MLA	4	81	4_188210319	4_188210322	0.4168
Mo17	1	F2_MLA	4	82	4_188210319	4_188210322	0.4047
Mo17	1	F2_MLA	4	83	4_188210319	4_188210322	0.3904
Mo17	1	F2_MLA	4	84	4_188318208	4_189107447	0.3434
Mo17	1	F2_MLA	4	85	4_188318208	4_189107447	0.2958
Mo17	1	F2_MLA	4	86	4_189107447	4_192238206	0.2965
Mo17	1	F2_MLA	4	87	4_192238206	4_193147210	4.1931
Mo17	1	F2_MLA	4	88	4_192238206	4_193147210	4.448
Mo17	1	F2_MLA	4	89	4_192238206	4_193147210	4.658
Mo17	1	F2_MLA	4	90	4_193147210	4_193226235	4.5271
Mo17	1	F2_MLA	4	91	4_193147210	4_193226235	4.2034
Mo17	1	F2_MLA	4	92	4_193147210	4_193226235	3.6981
Mo17	1	F2_MLA	4	93	4_195203526	4_195203690	0.1034
Mo17	1	F2_MLA	4	94	4_195203526	4_195203690	0.0267
Mo17	1	F2_MLA	4	95	4_195205015	4_195218888	0.0203
Mo17	1	F2_MLA	4	96	4_195218888	4_195218972	0.0259
Mo17	1	F2_MLA	4	97	4_195328649	4_195328657	0.0232
Mo17	1	F2_MLA	4	98	4_195754567	4_196588699	0.0516
Mo17	1	F2_MLA	4	99	4_197373406	4_197782344	0.0339
Mo17	1	F2_MLA	4	100	4_199076926	4_200031808	0.0112
Mo17	1	F2_MLA	4	101	4_200192523	4_210943145	0.0194
Mo17	1	F2_MLA	4	102	4_210970373	4_211047351	0.0173
Mo17	1	F2_MLA	4	103	4_210970373	4_211047351	0.0097
Mo17	1	F2_MLA	4	104	4_211157682	4_211198028	0.0146
Mo17	1	F2_MLA	4	105	4_211594435	4_212320396	0.0079
Mo17	1	F2_MLA	4	106	4_212320396	4_215106310	0.0946
Mo17	1	F2_MLA	4	107	4_215106315	4_215106317	0.1122
Mo17	1	F2_MLA	4	108	4_215106317	4_217697452	0.0097
Mo17	1	F2_MLA	4	109	4_218321131	4_218852750	0.0055
Mo17	1	F2_MLA	4	110	4_222742552	4_224479366	0.0038
Mo17	1	F2_MLA	4	111	4_226458743	4_226621042	0.0034
Mo17	1	F2_MLA	4	112	4_226621042	4_227274577	0.0352
Mo17	1	F2_MLA	4	113	4_227274577	4_228623517	0.0387
Mo17	1	F2_MLA	4	114	4_230312855	4_230349213	0.0442
Mo17	1	F2_MLA	4	115	4_230349213	4_230794997	0.0732
Mo17	1	F2_MLA	4	116	4_230804328	4_231493540	0.0714
Mo17	1	F2_MLA	4	117	4_233763703	4_234114005	0.0816
Mo17	1	F2_MLA	4	118	4_236948929	4_236948931	0.1066
Mo17	1	F2_MLA	4	119	4_236948929	4_236948931	0.1781
Mo17	1	F2_MLA	4	120	4_236948941	4_236948945	0.1292
Mo17	1	F2_MLA	4	121	4_236948945	4_237517566	0.0992
Mo17	1	F2_MLA	4	122	4_237951483	4_238933416	0.0745
Mo17	1	F2_MLA	4	123	4_237951483	4_238933416	0.0563
Mo17	1	F2_MLA	4	124	4_238933416	4_238933443	0.0265
Mo17	1	F2_MLA	4	125	4_238933416	4_238933443	0.0062
Mo17	1	F2_MLA	4	126	4_238933443	4_239683641	0.0025
Mo17	1	F2_MLA	4	127	4_238933443	4_239683641	0.0197
Mo17	1	F2_MLA	4	128	4_239683641	4_239683666	0.0618
Mo17	1	F2_MLA	4	129	4_239683641	4_239683666	0.0423
Mo17	1	F2_MLA	4	130	4_239683641	4_239683666	0.0276
Mo17	1	F2_MLA	4	131	4_239803158	4_239803163	0.0212
Mo17	1	F2_MLA	4	132	4_239803163	4_239803170	0.0439
Mo17	1	F2_MLA	4	133	4_239803170	4_239933755	0.0282
Mo17	1	F2_MLA	4	134	4_239933755	4_239933758	0.0498
Mo17	1	F2_MLA	4	135	4_239933758	4_240446853	0.0875
Mo17	1	F2_MLA	5	5.55	5_5229542	5_5229543	0.7411
Mo17	1	F2_MLA	5	6.55	5_5229542	5_5229543	0.555
Mo17	1	F2_MLA	5	7.55	5_5229542	5_5229543	0.3653
Mo17	1	F2_MLA	5	8.55	5_5229543	5_5229544	0.2957
Mo17	1	F2_MLA	5	9.55	5_5433692	5_5619630	0.2776
Mo17	1	F2_MLA	5	10.55	5_5619630	5_5626605	0.2383
Mo17	1	F2_MLA	5	11.55	5_5619630	5_5626605	0.1865
Mo17	1	F2_MLA	5	12.55	5_5619630	5_5626605	0.1399
Mo17	1	F2_MLA	5	13.55	5_5626605	5_5626614	0.1047
Mo17	1	F2_MLA	5	14.55	5_5626605	5_5626614	0.1088
Mo17	1	F2_MLA	5	15.55	5_5626614	5_5782816	0.1053
Mo17	1	F2_MLA	5	16.55	5_5626614	5_5782816	0.0998
Mo17	1	F2_MLA	5	17.55	5_5904206	5_5924353	0.1037
Mo17	1	F2_MLA	5	18.55	5_6328091	5_6569878	0.0829
Mo17	1	F2_MLA	5	19.55	5_6680168	5_6683458	0.062
Mo17	1	F2_MLA	5	20.55	5_6683458	5_6806853	0.1229
Mo17	1	F2_MLA	5	21.55	5_6806853	5_6806993	0.2883
Mo17	1	F2_MLA	5	22.55	5_6870613	5_6871695	0.447
Mo17	1	F2_MLA	5	23.55	5_7250236	5_7286184	0.352
Mo17	1	F2_MLA	5	24.55	5_7767868	5_7768989	0.3422
Mo17	1	F2_MLA	5	25.55	5_7769165	5_7769189	0.3321
Mo17	1	F2_MLA	5	26.55	5_7872622	5_9246848	0.3907
Mo17	1	F2_MLA	5	27.55	5_9246848	5_9660090	0.4769
Mo17	1	F2_MLA	5	28.55	5_9246848	5_9660090	0.545
Mo17	1	F2_MLA	5	29.55	5_9816294	5_10106967	0.3812
Mo17	1	F2_MLA	5	30.55	5_10106967	5_10232592	0.3701
Mo17	1	F2_MLA	5	31.55	5_10106967	5_10232592	0.3572
Mo17	1	F2_MLA	5	32.55	5_10232602	5_10276415	0.3589
Mo17	1	F2_MLA	5	33.55	5_11598944	5_11782460	0.3895
Mo17	1	F2_MLA	5	34.55	5_11782460	5_11923330	0.3926
Mo17	1	F2_MLA	5	35.55	5_12383638	5_12562042	0.4295
Mo17	1	F2_MLA	5	36.55	5_12572235	5_12572509	0.5078
Mo17	1	F2_MLA	5	37.55	5_12572509	5_12584937	0.3414
Mo17	1	F2_MLA	5	38.55	5_13052893	5_13391638	0.3411
Mo17	1	F2_MLA	5	39.55	5_13973031	5_14059084	0.3304
Mo17	1	F2_MLA	5	40.55	5_14059084	5_14060897	0.376
Mo17	1	F2_MLA	5	41.55	5_14468256	5_14677901	0.5544
Mo17	1	F2_MLA	5	42.55	5_14815518	5_15551742	0.7397
Mo17	1	F2_MLA	5	43.55	5_16099855	5_16418498	0.5126
Mo17	1	F2_MLA	5	44.55	5_17109533	5_17382374	0.7011
Mo17	1	F2_MLA	5	45.55	5_17382374	5_18371169	0.688
Mo17	1	F2_MLA	5	46.55	5_18371820	5_18371822	0.5556
Mo17	1	F2_MLA	5	47.55	5_18371822	5_19134176	0.7051
Mo17	1	F2_MLA	5	48.55	5_19886253	5_20917213	0.9057
Mo17	1	F2_MLA	5	49.55	5_19886253	5_20917213	0.6672
Mo17	1	F2_MLA	5	50.55	5_22150028	5_22150040	0.8018
Mo17	1	F2_MLA	5	51.55	5_22150052	5_22181199	1.0241
Mo17	1	F2_MLA	5	52.55	5_22181206	5_22291849	0.9967
Mo17	1	F2_MLA	5	53.55	5_22738661	5_22758375	1.0623
Mo17	1	F2_MLA	5	54.55	5_22758378	5_22758382	0.9675
Mo17	1	F2_MLA	5	55.55	5_22758382	5_22758383	0.9087
Mo17	1	F2_MLA	5	56.55	5_22758383	5_22805463	0.9577
Mo17	1	F2_MLA	5	57.55	5_24215753	5_24215789	0.7369
Mo17	1	F2_MLA	5	58.55	5_24215789	5_24333200	0.6378
Mo17	1	F2_MLA	5	59.55	5_24337727	5_24439948	0.604
Mo17	1	F2_MLA	5	60.55	5_24439948	5_25028924	0.5796
Mo17	1	F2_MLA	5	61.55	5_27862057	5_27945416	0.6675
Mo17	1	F2_MLA	5	62.55	5_27945425	5_30658911	0.5409
Mo17	1	F2_MLA	5	63.55	5_31423561	5_31835561	0.3128
Mo17	1	F2_MLA	5	64.55	5_31877791	5_31877798	0.5044
Mo17	1	F2_MLA	5	65.55	5_31881178	5_31948690	0.2269
Mo17	1	F2_MLA	5	66.55	5_31948690	5_32002482	0.2728
Mo17	1	F2_MLA	5	67.55	5_32002482	5_32426609	0.2466
Mo17	1	F2_MLA	5	68.55	5_36954895	5_38152683	0.226
Mo17	1	F2_MLA	5	69.55	5_38152683	5_38268417	0.2198
Mo17	1	F2_MLA	5	70.55	5_38268417	5_38268421	0.2077
Mo17	1	F2_MLA	5	71.55	5_38268525	5_42459116	0.1512
Mo17	1	F2_MLA	5	72.55	5_42506007	5_46110854	0.1809
Mo17	1	F2_MLA	5	73.55	5_46110854	5_46947024	0.0979
Mo17	1	F2_MLA	5	74.55	5_46947024	5_47581706	0.0533
Mo17	1	F2_MLA	5	75.55	5_47581712	5_49251941	0.0871
Mo17	1	F2_MLA	5	76.55	5_49251941	5_49251999	0.0651
Mo17	1	F2_MLA	5	77.55	5_51670043	5_54534503	0.0743
Mo17	1	F2_MLA	5	78.55	5_54534503	5_54535208	0.1527
Mo17	1	F2_MLA	5	79.55	5_54920005	5_55231854	0.0715
Mo17	1	F2_MLA	5	80.55	5_55231854	5_55394602	0.0611
Mo17	1	F2_MLA	5	81.55	5_55582053	5_55888021	0.0569
Mo17	1	F2_MLA	5	82.55	5_59463368	5_66853132	0.0323
Mo17	1	F2_MLA	5	83.55	5_59463368	5_66853132	0.038
Mo17	1	F2_MLA	5	84.55	5_66853132	5_67504536	0.1047
Mo17	1	F2_MLA	5	85.55	5_67599273	5_67599416	0.0331
Mo17	1	F2_MLA	5	86.55	5_70883489	5_85742175	0.0117
Mo17	1	F2_MLA	5	87.55	5_70883489	5_85742175	0.0491
Mo17	1	F2_MLA	5	88.55	5_85742177	5_85742179	0.0437
Mo17	1	F2_MLA	5	89.55	5_85742179	5_85742183	0.1353
Mo17	1	F2_MLA	5	90.55	5_85742183	5_85742185	0.1665
Mo17	1	F2_MLA	5	91.55	5_85742183	5_85742185	0.1781
Mo17	1	F2_MLA	5	92.55	5_85742183	5_85742185	0.182
Mo17	1	F2_MLA	5	93.55	5_85742183	5_85742185	0.1773
Mo17	1	F2_MLA	5	94.55	5_85742185	5_85742186	0.2106
Mo17	1	F2_MLA	5	95.55	5_85742185	5_85742186	0.2505
Mo17	1	F2_MLA	5	96.55	5_85742185	5_85742186	0.2935
Mo17	1	F2_MLA	5	97.55	5_85742185	5_85742186	0.3386
Mo17	1	F2_MLA	5	98.55	5_85742185	5_85742186	0.3849
Mo17	1	F2_MLA	5	99.55	5_85742185	5_85742186	0.4319
Mo17	1	F2_MLA	5	100.55	5_85742186	5_86014202	0.4439
Mo17	1	F2_MLA	5	101.55	5_85742186	5_86014202	0.4499
Mo17	1	F2_MLA	5	102.55	5_85742186	5_86014202	0.4528
Mo17	1	F2_MLA	5	103.55	5_85742186	5_86014202	0.452
Mo17	1	F2_MLA	5	104.55	5_85742186	5_86014202	0.4473
Mo17	1	F2_MLA	5	105.55	5_85742186	5_86014202	0.4383
Mo17	1	F2_MLA	5	106.55	5_85742186	5_86014202	0.4254
Mo17	1	F2_MLA	5	107.55	5_85742186	5_86014202	0.4092
Mo17	1	F2_MLA	5	108.55	5_85742186	5_86014202	0.3906
Mo17	1	F2_MLA	5	109.55	5_86014202	5_86014204	0.2395
Mo17	1	F2_MLA	5	110.55	5_86014202	5_86014204	0.0992
Mo17	1	F2_MLA	5	111.55	5_86014204	5_88047285	0.0239
Mo17	1	F2_MLA	5	112.55	5_89159684	5_123590184	0.0065
Mo17	1	F2_MLA	5	113.55	5_123899433	5_128333292	0.0219
Mo17	1	F2_MLA	5	114.55	5_123899433	5_128333292	0.0808
Mo17	1	F2_MLA	5	115.55	5_128333293	5_128333610	0.0889
Mo17	1	F2_MLA	5	116.55	5_131041394	5_131456760	0.0269
Mo17	1	F2_MLA	5	117.55	5_132656906	5_133626184	0.0896
Mo17	1	F2_MLA	5	118.55	5_133626184	5_133626192	0.0446
Mo17	1	F2_MLA	5	119.55	5_133626184	5_133626192	0.0642
Mo17	1	F2_MLA	5	120.55	5_133626184	5_133626192	0.0873
Mo17	1	F2_MLA	5	121.55	5_133626184	5_133626192	0.1128
Mo17	1	F2_MLA	5	122.55	5_133626184	5_133626192	0.1398
Mo17	1	F2_MLA	5	123.55	5_133626184	5_133626192	0.1668
Mo17	1	F2_MLA	5	124.55	5_133626184	5_133626192	0.193
Mo17	1	F2_MLA	5	125.55	5_133626184	5_133626192	0.2173
Mo17	1	F2_MLA	5	126.55	5_133626192	5_134191579	0.1843
Mo17	1	F2_MLA	5	127.55	5_133626192	5_134191579	0.1189
Mo17	1	F2_MLA	5	128.55	5_133626192	5_134191579	0.0658
Mo17	1	F2_MLA	5	129.55	5_133626192	5_134191579	0.029
Mo17	1	F2_MLA	5	130.55	5_134191579	5_134470895	0.0293
Mo17	1	F2_MLA	5	131.55	5_134191579	5_134470895	0.0524
Mo17	1	F2_MLA	5	132.55	5_134470895	5_134471200	0.0748
Mo17	1	F2_MLA	5	133.55	5_134471200	5_141173580	0.0188
Mo17	1	F2_MLA	5	134.55	5_134471200	5_141173580	0.0117
Mo17	1	F2_MLA	5	135.55	5_141173596	5_142711809	0.0244
Mo17	1	F2_MLA	5	136.55	5_141173596	5_142711809	0.0416
Mo17	1	F2_MLA	5	137.55	5_143197433	5_143672041	0.0675
Mo17	1	F2_MLA	5	138.55	5_143672041	5_144310987	0.0429
Mo17	1	F2_MLA	5	139.55	5_144813324	5_147478373	0.0339
Mo17	1	F2_MLA	5	140.55	5_147478373	5_147542670	0.0639
Mo17	1	F2_MLA	5	141.55	5_147624523	5_148459089	0.0276
Mo17	1	F2_MLA	5	142.55	5_148459089	5_148761419	0.0074
Mo17	1	F2_MLA	5	143.55	5_151415698	5_152605174	0.0594
Mo17	1	F2_MLA	5	144.55	5_152834708	5_152918051	0.0639
Mo17	1	F2_MLA	5	145.55	5_155527001	5_157497717	0.0328
Mo17	1	F2_MLA	5	146.55	5_169838087	5_170826263	0.0388
Mo17	1	F2_MLA	5	147.55	5_170826263	5_171050848	0.0957
Mo17	1	F2_MLA	5	148.55	5_171050848	5_174018023	0.0904
Mo17	1	F2_MLA	5	149.55	5_174018023	5_174592489	0.0862
Mo17	1	F2_MLA	5	150.55	5_174018023	5_174592489	0.0827
Mo17	1	F2_MLA	5	151.55	5_174619789	5_175589173	0.1203
Mo17	1	F2_MLA	5	152.55	5_175589173	5_175589184	0.4114
Mo17	1	F2_MLA	5	153.55	5_175589173	5_175589184	0.4562
Mo17	1	F2_MLA	5	154.55	5_175592302	5_175598346	0.2645
Mo17	1	F2_MLA	5	155.55	5_175598960	5_175615761	0.3206
Mo17	1	F2_MLA	5	156.55	5_175615761	5_182051186	0.2732
Mo17	1	F2_MLA	5	157.55	5_182051186	5_182090072	0.3304
Mo17	1	F2_MLA	5	158.55	5_182090072	5_188479160	0.2416
Mo17	1	F2_MLA	5	159.55	5_188479160	5_188479429	0.2343
Mo17	1	F2_MLA	5	160.55	5_188479160	5_188479429	0.2861
Mo17	1	F2_MLA	5	161.55	5_188479429	5_188717970	0.175
Mo17	1	F2_MLA	5	162.55	5_188717970	5_189039722	0.1032
Mo17	1	F2_MLA	5	163.55	5_189039722	5_189198591	0.1263
Mo17	1	F2_MLA	5	164.55	5_189198591	5_189297534	0.2042
Mo17	1	F2_MLA	5	165.55	5_189368322	5_191904369	0.4078
Mo17	1	F2_MLA	5	166.55	5_191904369	5_191912270	0.4408
Mo17	1	F2_MLA	5	167.55	5_192309413	5_193193243	0.469
Mo17	1	F2_MLA	5	168.55	5_193850537	5_196142008	0.4833
Mo17	1	F2_MLA	5	169.55	5_196556337	5_198063331	0.6247
Mo17	1	F2_MLA	5	170.55	5_198789551	5_199389302	0.5479
Mo17	1	F2_MLA	5	171.55	5_199389817	5_199389829	0.4411
